rpm,speed,throttle_pos,fuel_status,maf,fuel_air_equiv,
1:6:11.989585,766,0,0.78431372549,0200,704,16417023,0, 9.17274603949e+12, 0
1:6:13.125951,769,0,0.78431372549,0200,704,16691455,0, 9.32608048027e+12, 0
1:6:14.384343,759,0,2.35294117647,0200,768,16732415,0, 1.01988722375e+13, 0
1:6:15.562101,768,0,0.78431372549,0200,704,16834816,0, 9.40618112002e+12, 0
1:6:16.735605,754,0,0.78431372549,0200,704,16482559,0, 9.20936321938e+12, 0
1:6:17.934612,753,0,0.78431372549,0200,704,17146112,0, 9.58011272449e+12, 0
1:6:19.118135,766,0,0.78431372549,0200,704,16564479,0, 9.25513469424e+12, 0
1:6:20.342107,751,0,0.78431372549,0200,704,16998656,0, 9.49772406974e+12, 0
