rpm,speed,throttle_pos,fuel_status,maf,fuel_air_equiv,fuel_level,dist_since_clear,
1:1:53.754054,758,0,0.78431372549,0200,704,16810240,NODATA,NODATA,0, 9.39244967756e+12, 0
1:1:55.811530,755,0,0.78431372549,0200,704,16630015,NODATA,NODATA,0, 9.29175187413e+12, NODATA
1:1:57.856480,752,0,0.78431372549,0200,704,16969984,NODATA,NODATA,0, 9.48170405354e+12, NODATA
1:1:59.820044,758,0,0.78431372549,0200,768,16691455,NODATA,NODATA,0, 1.01739059785e+13, NODATA
1:2:1.843449,752,0,0.78431372549,0200,704,17244416,NODATA,NODATA,0, 9.63503849433e+12, NODATA
1:2:3.912694,769,0,0.392156862745,0200,704,15061247,NODATA,NODATA,0, 8.41522813052e+12, NODATA
1:2:5.921473,727,0,1.17647058824,0200,960,18440448,NODATA,NODATA,0, 1.404995731e+13, NODATA
1:2:7.918928,772,0,0.78431372549,0200,704,16146687,NODATA,NODATA,0, 9.02170017244e+12, NODATA
1:2:9.932243,756,0,0.78431372549,0200,768,17027328,NODATA,NODATA,0, 1.03786299119e+13, NODATA
