rpm,speed,throttle_pos,fuel_status,maf,fuel_air_equiv,
1:35:21.809184,730,0,0.78431372549,0200,768,1.0458984375,0, 637504.182, 0
1:35:23.229112,765,0,0.78431372549,0200,768,1.03002929688,0, 627831.4995, 0
1:35:24.677664,771,0,0.392156862745,0200,704,0.994873046875,0, 555869.221875, 0
1:35:26.235430,759,0,0.392156862745,0200,768,0.99853515625,0, 608634.945, 0
1:35:27.313894,760,0,0.78431372549,0200,768,1.01147460938,0, 616521.9015, 0
1:35:28.480319,756,0,0.392156862745,0200,704,0.99365234375,0, 555187.17375, 0
1:35:29.734226,755,0,0.78431372549,0200,768,0.981201171875,0, 598069.3995, 0
1:35:31.165164,756,0,0.78431372549,0200,832,1.00512695312,0, 663707.230875, 0
1:35:32.302784,759,0,0.392156862745,0200,768,1.00512695312,0, 612652.8285, 0
1:35:33.725198,763,0,NODATA,0200,704,1.0419921875,0, 582196.2795, 0
1:35:35.569131,763,0,0.392156862745,0200,768,0.9736328125,0, 593456.274, 0
1:35:36.782756,754,0,0.392156862745,0200,768,0.99365234375,0, 605658.735, 0
1:35:38.451561,766,0,0.392156862745,0200,768,1.02197265625,0, 622920.753, 0
1:35:39.622786,758,0,0.392156862745,0200,704,0.9873046875,0, 551640.5235, 0
1:35:40.885203,759,0,0.392156862745,0200,768,1.00659179688,0, 613545.6915, 0
1:35:42.54052,777,0,0.392156862745,0200,896,1.02197265625,0, 726740.8785, 0
1:35:43.277719,774,0,0.392156862745,0200,832,1.0166015625,0, 671284.1655, 0
1:35:44.543003,754,0,0.0,0200,768,1.0,0, 609527.808, 0
1:35:45.754091,762,0,0.0,0200,640,1.0166015625,0, 516372.435, 0
1:35:47.156575,751,0,0.0,0200,640,0.992431640625,0, 504095.56875, 0
1:35:48.367756,756,0,0.0,0200,704,0.989990234375,0, 553141.029375, 0
1:35:49.495353,751,0,0.392156862745,0200,704,1.02587890625,0, 573193.24425, 0
1:35:50.616631,763,0,0.0,0200,640,0.981201171875,0, 498391.16625, 0
1:35:52.17785,756,0,0.392156862745,0200,704,1.00341796875,0, 560643.55875, 0
1:35:53.405481,786,0,0.392156862745,0200,960,1.00830078125,0, 768234.20625, 0
1:35:54.925297,742,0,0.392156862745,0200,960,1.2255859375,0, 933785.8875, 0
1:35:56.105390,815,0,0.0,0200,832,1.103515625,0, 728675.415, 0
1:35:57.369040,785,0,0.0,0200,768,1.09228515625,0, 665778.177, 0
1:35:58.725417,751,0,0.0,0200,704,0.934326171875,0, 522039.634875, 0
1:35:59.904154,738,0,0.0,0200,576,0.884033203125,0, 404132.115375, 0
1:36:1.282891,731,0,0.0,0200,768,0.95361328125,0, 581253.813, 0
1:36:2.405415,741,0,0.0,0200,704,0.9736328125,0, 544001.5845, 0
1:36:3.574053,753,0,0.392156862745,NORESPONSE,768,1.05444335938,0, 642712.5495, 0
1:36:5.231674,770,0,0.392156862745,0200,768,1.00512695312,0, 612652.8285, 0
1:36:6.421591,755,0,0.392156862745,0200,NORESPONSE,NORESPONSE,0, NODATA, 0
1:36:7.646419,756,0,0.392156862745,0200,704,1.00512695312,0, 561598.426125, 0
1:36:8.800429,759,0,0.392156862745,0200,704,1.02783203125,0, 574284.52125, 0
1:36:9.969210,759,0,0.392156862745,0200,704,0.981201171875,0, 548230.282875, 0
1:36:11.187962,765,0,0.392156862745,0200,704,0.96484375,0, 539090.838, 0
1:36:12.414131,737,0,0.392156862745,0200,NORESPONSE,1.03784179688,0, NODATA, 0
1:36:13.690499,772,0,0.392156862745,0200,704,0.997314453125,0, 557233.318125, 0
1:36:14.980481,746,0,0.392156862745,0200,704,1.00512695312,0, 561598.426125, 0
1:36:16.699159,759,0,0.392156862745,0200,704,1.01000976562,0, 564326.618625, 0
1:36:18.430661,761,0,0.392156862745,0200,704,0.99853515625,0, 557915.36625, 0
1:36:19.870392,747,0,0.392156862745,0200,768,0.99609375,0, 607146.84, 0
1:36:20.913092,757,0,0.392156862745,0200,768,1.00512695312,0, 612652.8285, 0
1:36:22.124511,760,0,0.392156862745,0200,832,1.01147460938,0, 667898.726625, 0
1:36:23.529207,757,0,0.78431372549,0200,832,1.01147460938,0, 667898.726625, 0
1:36:24.974434,732,0,2.74509803922,0400,1344,0.94873046875,0, 1011985.80525, 0
1:36:26.93029,678,0,3.92156862745,0200,1536,1.00512695312,0, 1225305.657, 0
1:36:27.310548,630,2,4.3137254902,0200,1344,0.983642578125,2, 1049225.63287, 0
1:36:28.484383,1007,5,1.17647058824,0200,1280,0.963623046875,2, 978925.0725, 0
1:36:29.574265,735,5,1.96078431373,0200,2048,0.982421875,2, 1596835.872, 0
1:36:31.30641,1021,7,4.3137254902,0200,1792,0.99853515625,2, 1014391.575, 0
1:36:32.198046,1259,10,3.13725490196,0200,1920,1.03002929688,2, 784789.374375, 0
1:36:33.427091,1367,11,4.70588235294,0200,2304,1.02392578125,2, 851060.777727, 0
1:36:34.516920,1605,13,6.66666666667,0200,3136,1.0,2, 957271.236923, 0
1:36:36.18040,2034,16,7.8431372549,0200,2752,0.9873046875,2, 673879.048594, 0
1:36:37.465719,2230,18,2.35294117647,0200,1280,0.97607421875,2, 275437.2125, 0
