rpm,speed,throttle_pos,fuel_status,maf,fuel_air_equiv,
1:29:24.667747,758,0,1.17647058824,0200,768,1.001953125,0, 610718.292, 0
1:29:25.882457,762,0,1.17647058824,0200,832,1.00659179688,0, 664674.499125, 0
1:29:26.994003,751,0,2.35294117647,0200,832,0.981201171875,0, 647908.516125, 0
1:29:28.168787,759,0,1.17647058824,0200,832,1.01000976562,0, 666931.458375, 0
1:29:29.342508,753,0,1.17647058824,0200,896,1.00659179688,0, 715803.30675, 0
1:29:30.396380,760,0,1.17647058824,0200,768,0.99609375,0, 607146.84, 0
1:29:31.583780,759,0,1.17647058824,0200,832,1.02001953125,0, 673541.12475, 0
1:29:32.780114,761,0,1.17647058824,0200,832,1.001953125,0, 661611.483, 0
1:29:33.977494,764,0,1.17647058824,0200,832,1.00512695312,0, 663707.230875, 0
1:29:35.369892,758,0,1.17647058824,0200,832,1.01489257812,0, 670155.685875, 0
1:29:36.572604,766,0,0.78431372549,0200,768,1.01000976562,0, 615629.0385, 0
1:29:38.221116,749,0,0.78431372549,0200,768,0.994873046875,0, 606402.7875, 0
1:29:39.417463,758,0,1.17647058824,0200,768,1.02197265625,0, 622920.753, 0
1:29:40.593846,766,0,1.17647058824,0200,768,0.9736328125,0, 593456.274, 0
1:29:41.737439,772,0,0.78431372549,0200,768,0.994873046875,0, 606402.7875, 0
1:29:42.864917,755,0,0.78431372549,0200,704,1.001953125,0, 559825.101, 0
1:29:44.94841,759,0,0.78431372549,0200,832,1.001953125,0, 661611.483, 0
1:29:45.232431,750,0,0.78431372549,0200,768,1.0,0, 609527.808, 0
1:29:46.428584,745,0,1.17647058824,0200,768,1.01489257812,0, 618605.2485, 0
1:29:47.597458,759,0,0.78431372549,0200,960,0.99853515625,0, 760793.68125, 0
1:29:48.757561,770,0,0.78431372549,0200,768,0.992431640625,0, 604914.6825, 0
1:29:49.922472,758,0,1.17647058824,0200,768,0.994873046875,0, 606402.7875, 0
1:29:51.376148,754,0,1.17647058824,0200,832,1.0166015625,0, 671284.1655, 0
1:29:52.501047,729,0,1.56862745098,0200,1408,0.935302734375,0, 1045170.54675, 0
1:29:53.629930,673,0,5.49019607843,0200,1600,0.997314453125,0, 1266439.35938, 0
